pageid,revision_id,title,ns
4289500,1052326354,House of Assembly Channel (Newfoundland),0
44149673,992746298,Aristodama of Smyrna,0
49723033,1031075643,Patricia Clementina,0
50651703,1015652671,Josephine Lazarus,0
35722812,918943891,Brassfield Formation,0
43044297,1005983702,Katharina Valenta,0
67630684,1037909283,Margaret Hill Morris,0
37659242,978220180,"Giso IV, Count of Gudensberg",0
27137100,963877752,A Dialogue Concerning Oratorical Partitions,0
28044175,1074923507,Florence Meyer Blumenthal,0
57437447,1025644499,Ann Masterman Skinn,0
42474308,1011205466,Feudal barony of Gloucester,0
36334132,1055080559,Betsey Guppy Chamberlain,0
55304742,1040074430,Nora Bustamante Luciani,0
1342519,1014965482,Quedlinburg Itala fragment,0
57860599,1010750804,Publius Metilius Secundus,0
57525709,1060156508,The Daily Post Athenian,0
48675752,1016850399,Rādhikā-sāntvanam,0
55091988,1010422811,Lucius Publilius Celsus,0
1927744,1070566729,Senusret III,0
46947,1080436095,Elizabethan era,0
58977334,1046756306,Panormus (Ionia),0
596393,1005354597,1837 in architecture,0
8956219,695267887,Crestview High School,0
16777818,1012659862,Waltrude Schleyer,0
55880134,1075996910,Janet McCallum (suffragette),0
14110680,1056964343,Joseph ibn Abitur,0
45559172,1076383651,Minerva Bernardino,0
38244312,1034693805,Cornificia gens,0
51204077,1060380046,Charlotte Hagenbruch,0
495457,1075617616,Varangian Guard,0
35782,999271524,553,0
14787994,1019686275,Priniatikos Pyrgos,0
22484670,1077357362,Anglo-Prussian Alliance (1756),0
16997385,1072467583,Ming–Tibet relations,0
7116824,1015165086,Ximenez-Fatio House,0
32135755,1062055077,Monique Canto-Sperber,0
13465973,1054333785,Stygne,0
38492430,1057481548,Ikaros (Failaka Island),0
85967,1034164233,Ambisagrus,0
56652809,1066515658,Epirus (Roman province),0
59474,1077580146,Monophysitism,0
45350936,1019807643,Abraham Khalfon,0
12599045,1036177577,Albertine Agnes of Nassau,0
16933614,1040372276,Ninnion Tablet,0
37236689,963189599,1508 in India,0
1179671,1046851961,Nemeton,0
11970989,1064969116,Mazaeus,0
38574061,1034950146,Brut y Saeson,0
1531210,1050265624,Lucius Aemilius Paullus (consul 50 BC),0
54032158,1062440156,Ruiu,0
50410263,1053710631,Mary Wandesford,0
2575249,1068000688,"Berthold II, Duke of Carinthia",0
466031,963202599,1635 in science,0
19193546,1068204336,"Isabella, Countess of Vertus",0
63842267,1038866029,Aristion (physician),0
580443,1080114157,Group marriage,0
28430092,1080367853,Anna Vorontsova,0
46199802,1056950235,Emma Formas de Dávila,0
8513194,1071695152,Draco (military standard),0
693057,1063869384,Tytila of East Anglia,0
30050986,1038436358,Caesar of Speyer,0
51377630,1075040906,Dumitru C. Moruzi,0
11291889,1033480545,Neustria (ship),0
43605710,1001282986,Titus Vettius,0
2062948,1067909258,Thomas Keyes,0
7969845,1071745128,Pardes (legend),0
28413130,1060107226,Secundianus of Singidunum,0
16635987,1064583265,Eastern Roman army,0
7460190,1032733279,Eleanor Anne Porden,0
2228373,1034200197,Basarabi culture,0
42449202,1078538949,Ada Hitchins,0
33353716,874754477,Wappenbüchlein,0
156951,1065015628,Lady Anne Barnard,0
65309460,1029133959,Lidio Cipriani,0
16797478,1069357903,Ann Atwater,0
46297733,1034460769,Lady Emily Foley,0
385144,1079632404,Draža Mihailović,0
58862812,1019072626,Sattira Douglas,0
9372378,1026607679,Metropolitan Cathedral of Athens,0
89748,1074582995,Philistia,0
26956283,758086963,Ahmose called Si-Tayit,0
16885062,1064728924,Duchess Jutta of Mecklenburg-Strelitz,0
67089953,1015322753,Daphni Cave,0
31816216,1080503493,List of Castilian counts,0
20372615,1070824337,Yarmukian culture,0
38044295,1061715025,Clark Hopkins,0
788970,1051637639,The Sanctuary,0
1183636,1079296829,Battle of Abydos,0
37908082,1073621711,Ribnica (fortress),0
69193506,1066910401,Zangezur,0
66343243,1044695519,Christiane Lüth,0
42546880,1058074471,Der komunistisher veg,0
10077290,1065877779,1837 in Ireland,0
9421965,1059177520,1857 in the United Kingdom,0
51386573,1078693568,Timeline of the Gerald Ford presidency,0
1294942,1066853780,Battle of Ticinus,0
36087,1001332354,572,0
2015638,1071906116,Cleopatra Selene of Syria,0
67324162,1064747683,Grace Emily Munro,0
67138874,1031073787,Şehzade Murad (son of Cem Sultan),0
2473394,1077954467,Sheila Sim,0
48245787,961043601,Peniarth 32,0
84660,1068504519,Periphetes,0
66173942,1045754490,"Agios Vasileios, Laconia",0
19420013,1075637525,Mary Allerton,0
32264653,1072491536,Indiculus superstitionum et paganiarum,0
32742,1079418715,Virginia Woolf,0
41620047,1065253329,Richlind of Altdorf,0
2589060,1079310215,Empress Dowager Longyu,0
63388528,1026814007,Battle of Fulhope Law,0
58460857,992680122,"Maria Beauclerk, Duchess of St Albans",0
50955861,1057410814,Annie Rowan Forney Daugette,0
46288270,1053150403,Kate Fraser (physician),0
1272919,1064903067,Philhellenism,0
1673775,1077509218,Faith Ringgold,0
15010049,1059471349,1040s in England,0
843503,1077508940,List of British coronations,0
5995171,1073136009,Shield of Heracles,0
336342,1074407714,Andrée de Jongh,0
65864033,1076532142,List of shipwrecks in May 1870,0
24207835,1061579937,History of the Jews in Regensburg,0
2180,1072108773,Arcadius,0
913040,1026151254,Sögubrot af nokkrum fornkonungum,0
83207,1078104503,Evander of Pallantium,0
27491014,1042375485,Criasus,0
10536519,1059660604,1270 in Ireland,0
2420319,1072847280,Platonic Academy,0
15308484,1068058582,Hélène Berr,0
1096053,1072313686,SPQR series,0
35538850,990290386,Gnaeus Cornelius Lentulus,0
69525151,1078404978,Clymene (wife of Iapetus),0
19204027,1060411835,SS Hispania (1912),0
14388045,1064525172,Emarel Freshel,0
33607800,1049248230,Monmouth Archaeological Society,0
32923380,1070670660,Principality of Transylvania (1711–1867),0
33924106,1066671747,Nadina Abarth-Žerjav,0
25147893,1049357158,SM U-88,0
1668098,1067157157,Lupae,0
45150372,1053397218,1827 in Chile,0
4037853,1075162714,Khara-Khoto,0
745850,1080270944,Battle of Thymbra,0
13201669,998196829,Theodore Aaronios,0
4623243,970281875,Institut Français de Recherche en Iran,0
13254891,1053898222,Susan B. Anthony House,0
67381121,1078405465,Cymatolege (mythology),0
57155164,1040667935,Leon Rodal,0
25234788,1049512335,Raid on Nakhla,0
47988234,1079605384,Women in music,0
62574647,1013888787,Simone Rethel,0
33240584,1053190939,Artavasdes,0
6051837,1005861212,Maria of Amalfi,0
39687491,973159647,Heather Preceptory,0
25926315,1041396342,Yitzhak Baer,0
22039364,1052840605,Christine Hohmann-Dennhardt,0
9306105,1057241345,Amélie Beaury-Saurel,0
1026384,1062345351,Joan Bates,0
60239424,1068028710,Tel Qashish,0
24098364,1076434387,Giovanni Preziosi,0
39608906,1079747924,List of shipwrecks in 1814,0
3476009,1071353969,Thea Beckman,0
27703507,1077133139,List of princesses consort of Transylvania,0
250846,1077610049,Henry Hastings Sibley,0
98383,1064940889,Meret,0
16840652,928452754,Cecilia Venier,0
40095074,1017745513,Tingstäde Church,0
2606053,1056982435,Buffalo Calf Road Woman,0
70309810,1077789267,Elsbeth von Keudell,0
10199311,1056933931,Viscounty of Béarn,0
10103973,1073075186,Dorohoi pogrom,0
8110052,1056410310,Zorzi,0
4004677,1041818713,Lyon Clerk and Keeper of the Records,0
58422059,1009390293,Sidussa,0
17631329,994093774,Tahurwaili,0
35666609,1060477390,Coromandel (1793 ship),0
54773325,1071456273,SS Afrique (1907),0
2428861,1079969755,Else Christensen,0
19921056,1045349306,N. J. Higham,0
206492,1078570482,Catherine of Braganza,0
213795,1078538283,Pat Summitt,0
28576676,1038929961,Myaukhpet Shinma,0
31550467,1073385673,Gaius Fabius Pictor,0
67755730,1059542597,Terpsicrate,0
6921398,1075497933,World Federation for Chess Composition,0
3087449,1079301469,Elena Văcărescu,0
42225075,1010887552,Franz Leitner (politician),0
12785370,1004662551,Leo II Mung,0
48721775,991198522,Kini Kapahu Wilson,0
35544654,1067824819,Maja Bošković-Stulli,0
291975,1016395917,Legio I Macriana liberatrix,0
25274479,841528664,Anna of Greater Poland,0
31767690,963189876,1511 in science,0
8969641,1062471683,Kåkbrinken,0
64691811,1042946297,Lilo Martin,0
17338512,1057067466,María Cristina Gómez,0
4532036,1070219321,Yan Xing (Han dynasty),0
67201235,1057973444,Gwen Richardson,0
18876240,1077883023,Xenia Borisovna of Russia,0
48439,1066651709,342,0
22848441,969422354,Domuztepe,0
4349121,1067677930,Seleucia at the Zeugma,0
548536,1074270430,Plague of Justinian,0
51240322,1010159392,Tomaso Schiavo,0
8814638,1077765155,Anti-Judaism,0
28786368,1058474893,Campsey Priory,0
28892907,1022984558,Dorseyville,0
16972126,942312762,Laura Pender,0
67743872,1027552023,Marie-Adélaïde Duvieux,0
58867897,1060010695,Heslington Hoard,0
59167326,1021421621,Botachidae,0
2421924,977698051,Werden Abbey,0
2068282,1062419825,King Wuling of Zhao,0
12706166,1063550984,Minnie D. Craig,0
27576720,1073652832,Grace Hartigan,0
23917927,1019368740,Apiolae,0
34886206,1074684914,Nellie Verrill Mighels Davis,0
66256308,1034162627,Peirasia,0
63715697,1078460734,Gisco (died 239 BC),0
25702758,1052340162,William Nightingale,0
98213,1017433671,Babi (mythology),0
39996327,934382149,Ipoch Bogátradvány,0
50921973,1056330601,Beth Cohen,0
43779118,1075261374,List of shipwrecks in 1837,0
1526650,1078915405,Kaifeng Jews,0
53517068,1049631449,Leonidas (sculpture),0
360812,1074270602,Orichalcum,0
43336063,1072115720,Berta Frey,0
321459,1077692982,Religion and circumcision,0
4964354,1042762224,Guy of Hauteville,0
40059159,991728601,Diamantis Panagiotopoulos,0
17867215,1053414644,Battle of Mišar,0
49279728,1021986245,Lear Green,0
27905098,1065569333,Braies,0
1656966,1077228830,"John George I, Elector of Saxony",0
17631406,851382753,Huzziya II,0
66856965,1036440059,Pyramid G3-b,0
4421034,1073998228,Mona Barrie,0
34193413,1076796469,Marie-Anne Collot,0
2284748,1072690172,Marie Luise von Degenfeld,0
5204943,1071245254,Bessie Blount Griffin,0
63391596,1043096640,Victorine Chastenay,0
65570767,1080468855,Elżbieta Temple,0
28931446,1034795335,Anna Ovena Hoyer,0
70292413,1077634965,Hayriye Hanımsultan,0
52630284,1072116272,Rokhl Auerbakh,0
26294538,1072022566,Vonko,0
16345101,993484848,Gwen Lux,0
54607095,1078141923,Women in policing in the United Kingdom,0
62951223,949851748,Kleino (musician),0
33779705,1065306241,Jackie Hudson,0
56756037,1060674511,Daju kingdom,0
1735651,1080147115,List of monarchs of Prussia,0
61461313,1059981514,Nermin Vlora Falaschi,0
640150,1058936556,Publius Cornelius Dolabella (consul 10),0
32634057,1072850640,Girolamo Simoncelli,0
60276924,888562613,Illius qui se pro divini,0
10255178,1078405478,Eulimene,0
43929383,971833833,Khnumhotep I,0
62253595,1026036415,Sigrgarðs saga ok Valbrands,0
4909269,1037883574,Mont Cornillon Abbey,0
609424,1078515857,Imperial Crypt,0
8333398,960588338,1553 in poetry,0
29617547,1066300837,Stella Stocker,0
29512339,1076199571,Archduchess Renata of Austria,0
12931097,1033463715,Cenberht,0
41891644,1000193619,Abd-Allah Mikali,0
1923293,1079451009,Ernst vom Rath,0
7532379,1065295489,Francesco Novello da Carrara,0
24023478,998229081,Sycaeboae,0
845266,1078475064,Eva Tanguay,0
22951013,1072563920,Conrad Schick,0
44746202,1042996582,Fanny Jane Butler,0
44004869,957221508,John Ireland (philatelist),0
33661613,1075978401,Social anthropology,0
37424833,1076427378,Coelbren y Beirdd,0
61303058,1071282762,Willemijn Waal,0
48020031,950016846,Tâcîzâde Cafer Çelebi,0
58257634,952484614,Ithome (Thessaly),0
54626,1074692569,Lysander,0
31617459,1071316846,Carnus,0
29026638,1043450986,Postage stamps and postal history of the Faroe Islands,0
30163202,1069562607,Elisabeth Kuyper,0
30318530,1020755227,Tomb of the Whipping,0
173758,1080010989,Rosa Luxemburg,0
33796150,1025063835,Tehauroa,0
60893038,969319878,Achilleion (Ionia),0
21153194,1073832890,Maria Petrovykh,0
29426717,1033298645,Aefgen Listincx,0
1341942,1077298586,Bevis of Hampton,0
3804310,1078589710,Uhtred of Bamburgh,0
55983962,1028460028,Ingeborg Euler,0
2778685,1070463894,Marguerite Delaye,0
628846,1078531689,"Odo I, Duke of Burgundy",0
47401538,1021655521,George Wynn Brereton Huntingford,0
51927808,1068296932,Lisbeth Hockey,0
32057782,1028932821,"Elizabeth Upton, Baroness Templetown",0
59607919,1075264087,List of shipwrecks in October 1825,0
8190784,1079351172,"Katherine Grant, 12th Countess of Dysart",0
38178342,1054565198,Marie Stritt,0
12494450,1078090837,List of monastic houses in the West Midlands (county),0
40452915,1079703215,Grand Duchess Olga Nikolaevna of Russia,0
24384727,1059841445,Kuo Lin-yung,0
8984250,1060219337,Electorate of Bavaria,0
24019491,994481082,Maisades,0
66415546,1058581080,Sardiatae,0
61322,1079303681,Alcibiades,0
44013869,1033124753,Coat of arms of Prague,0
34928917,682725357,Royal Philatelic Society London Meeting Handouts Collection,0
57727907,1037438106,1537 in Norway,0
227891,1014668978,1514 in literature,0
13210831,1071395789,German submarine U-557,0
11193979,1001452858,Collette Hoard,0
56201827,1015401839,Militia portalis,0
70124498,1077465838,Verena Conzett,0
55106624,1058302231,Harriet Lisle,0
45551083,1050063357,Jun Prefecture,0
43079229,1067851157,Battle of Novi Pazar,0
22420318,1010342393,Wanda Malecka,0
919720,1077314686,Simon Dubnow,0
2563986,1075892439,Huang Zu,0
8069553,1048937153,Moshe ben Mordechai Galante,0
13468897,995826291,Mora coat of arms,0
54784367,1056501144,Sultanum Begum,0
17823231,1070526024,Arabissus,0
56167625,1063733645,Sextus Nonius Quinctilianus (consul 38),0
23511681,935956856,Sopolis of Macedon,0
996676,1040724100,Asconius Pedianus,0
57846219,851003994,Brovari,0
30957019,1012040697,Ludus Dacicus,0
10103496,1078620286,Hyde Abbey,0
35655062,1079470093,Louise Juliane of Erbach,0
8304017,1077956768,"Henry XIV, Duke of Bavaria",0
41436593,999315697,1993 in Portugal,0
48060462,848574208,Charlotte Elisabeth Henriette Holstein,0
66072185,1071128031,Ladies' New York City Anti-Slavery Society,0
5211265,1064207356,Nicholas Fish II,0
47805886,993502787,Pinarius Valens,0
34230629,1076872344,List of shipwrecks in September 1944,0
53946212,1037584960,1685 in Japan,0
73513,1079286332,"Mary, mother of Jesus",0
18568593,982290142,Phoenicia under Hellenistic rule,0
65696991,1068184676,Guy of Valence,0
60898922,1072123105,Anna Donáth,0
59073146,1071252527,Berwick (1795 ship),0
10107889,923441564,Mjej II Gnuni,0
42417535,979950756,Coat of arms of Gothenburg,0
36780227,1050410384,Gnaeus Octavius (consul 76 BC),0
53200265,999617765,Mussidia gens,0
13368694,1079962639,Narmer Macehead,0
16652333,1058954565,Hyghalmen Roll,0
36571392,1016910773,Peisander of Laranda,0
42871029,1069837673,Hilde Schneider,0
49413976,1065146748,Chalandriani,0
37475402,1001000687,1680 in Denmark,0
21684184,1003442164,Krisztina Morvai,0
406446,1010041637,"Ruben II, Prince of Armenia",0
42505684,1065093026,Ida Loo-Talvari,0
2824574,846565799,Menedemus (general),0
58067863,1066457982,Luise Meyer-Dustmann,0
62669903,991127986,863 Dvin earthquake,0
26566676,1045576998,Janet Douglas (seer),0
51722081,1019906150,Renard II of Dampierre-en-Astenois,0
57891738,1070076878,Benedetta Willis,0
8805814,1070293469,Mies Boissevain-van Lennep,0
16677252,1043591971,Yosef Maimon,0
10043958,1074245153,Josephine Lang,0
45302593,1072863105,Portrait of Bia de' Medici,0
58927759,1039810746,Michaela Walsh (banker),0
189934,795976661,Perizonius,0
25931584,1003549560,Titia gens,0
1131162,1069775401,Maria Bochkareva,0
34698881,1054835348,Meridian (shipwreck),0
53477244,1075937511,Hercules (Seneca),0
16795304,1017844768,Baron Charlton,0
26020650,920166268,United Nations Security Council Resolution 517,0
42479408,1017931833,Valö Church,0
32556196,1062243401,Galician campaign (1384),0
28352466,1072073904,Jehanne Wake,0
25577280,1048950552,Anne Meinstrup,0
471032,1062876026,Maria van Riebeeck,0
27503025,1076498667,Rankovićism,0
24463864,1068906845,Bayezid Osman,0
40855890,1041840797,Werner Marx,0
6867825,993600228,List of islands by name (V),0
40627559,1080055571,List of Black Hebrew Israelites,0
42947963,1065506668,Ordinary of arms,0
12681371,1070313176,Military enrolment in German-occupied Poland,0
27690973,1067922492,Elections in Yugoslavia,0
17027229,1046771439,Henriette Méric-Lalande,0
14945487,1025098267,Agapius of Alexandria,0
3312771,1056036061,"Luisa Isabel Álvarez de Toledo, 21st Duchess of Medina Sidonia",0
57948554,1028701996,Carolina Granberg,0
33718383,1061741554,Cindy Marano,0
55856043,1058825353,1376 imperial election,0
4704528,1073095118,Shi Hui (Eastern Wu),0
59098,1067036935,German submarine U-413,0
55862903,1061162887,Rhiannon Ash,0
29306610,1078615811,Miss International 1975,0
7360446,1004189077,Sanjak of Montenegro,0
1967998,1073837437,Mary Paley Marshall,0
3139147,1073125747,Judith Sargent Murray,0
5311096,1059519408,Daijō Tennō,0
5215662,1070409870,Barbaricum,0
32169071,1027248496,"Charles Edzard, Prince of East Frisia",0
17087249,1003605758,Palace of Daphne,0
27065421,1074589120,Artie Hall,0
7286511,1077707172,Jessie Sampter,0
15289821,1005563643,Clara d'Anduza,0
67004977,1058333647,Boudican revolt,0
38635861,993599146,Papyrus Oxyrhynchus 250,0
765211,1072893603,Budashiri,0
11043641,1056123179,Charlotte Niese,0
66028049,1049842053,Pin Princess,0
45201459,1078466857,Channel 49 virtual TV stations in the United States,0
35763,1039388609,521,0
56987997,1017611145,Tomb C.8,0
49713629,731040022,Cambridge Studies in Medieval Life and Thought,0
59484310,1022799315,Ibn Khan,0
48358459,1064166987,Hjørdis Grøntoft Raknerud,0
34230797,1076930118,List of shipwrecks in November 1944,0
32373616,1014527822,William Beilby Avery,0
5770022,1076752514,Vibhavadi Rangsit,0
28212253,1027929793,Amenmose (vizier),0
11888429,1070052220,Epistolography,0
22976625,951760092,Lyon-Vaise Hoard,0
1509281,1007583853,Cyriacus II of Constantinople,0
39064307,1048639052,Mariam Chamberlain,0
1496321,932857667,Gueishan,0
28212161,913398471,Hori II (vizier),0
8786365,1079920673,Mnemonic verses of monarchs in England,0
31117765,1073391971,Cornelia Schlosser,0
382074,1079235695,Vinča symbols,0
55049132,1002971519,Swimming in Yugoslavia,0
13388955,1031443776,Haimo of Auxerre,0
67238950,1014754647,Diopatra (mythology),0
15423580,1068363801,Nadezhda (1802 Russian ship),0
22563859,951695477,Chronique romane,0
749041,1060792436,Annie Horniman,0
35448,1057369224,AD 148,0
2681450,1072702127,Count Karl Ferdinand von Buol,0
61692412,1064555663,Dale Abbey (ruin),0
33077430,1065306654,Jan M. Ziolkowski,0
22708804,1080011909,Stavrianos Vistiaris,0
50347837,1042697713,Katharine Greene Amory,0
34725838,1067355300,Tamara Tchinarova,0
